wallet,total_tx,avg_age,total_balance,chains_used,tier
0x2b71f8b54ec1a2d6794d393d04890c3c5c28e43a,3,23.6,0,2,Tier 3
0xf9ef665c8b9e07df049613436ba658b27811c62b,3,20,0,2,Tier 3
0x368fa4922559de9e42319f9fc98b2e01a0bcb6be,3,23.6,0,2,Tier 3
0x3ce2346de2726b28b31b54cb3e3ab1d93779776e,0,0,0,0,Tier 3
0xd5c5317760af7d5f66138e6b7b3fb3e719f8bd78,3,21,0,2,Tier 3
0xea8c33cbd237a2ab7c3599897ee8a412fd3a8907,3,20.4,0,2,Tier 3
0xfe110bf0200b1faa8797fd9b36dfaca0b310c380,3,20,0,2,Tier 3
0xe5ed6afa5fb74eb34530a2af75d629be380ec019,3,20.4,0,2,Tier 3
0xf7914c5b115c6bfad3bc78dc324aefa129f6b8c1,3,20,0,2,Tier 3
0x551bb5b807221b83b232bbaede8b43f413ec83c1,12,16.6,0,3,Tier 3
0x9cd9ebe72d31f0da76efd8cfb760e8771f95a07c,2,23.2,0,2,Tier 3
0xde3387e9e9d407549c3b5483c70e6b2671fa5763,87,177,0.0154,4,Tier 3
0xbe4f290b1bd069420b6b8b0fd397a9cc40dbf32d,2,21.8,0,2,Tier 3
0x5f00f03881ab0691c916237a99fe102e22dc2b6a,2,23.6,0,2,Tier 3
0x222c17a95faf6d55e5e00feff1c037cb8ffb0034,0,0,0,0,Tier 3
0x3a56fd82410f74e88fc5e0c11c851b4a69f8fa22,2,23.6,0,2,Tier 3
0x8b5756c1d427d7ef0c6986d1a4b7905af46e2723,2,23.4,0,2,Tier 3
0xe878208105b5d179a6c7194f14b627d4b31f6368,2,20.4,0,2,Tier 3
0x646540d85997a3e7607ec99227074195bec4756a,2,23.6,0,2,Tier 3
0x055084f387fe168a32fc314334cd5592629c68ee,2,23.6,0,2,Tier 3
0x30ed2389083fa6825c208a24b09e999504fbbbe4,7,33,0,2,Tier 3
0xe1961961f0eeef14606f8db22fcb21d023a1529e,14,29,0,3,Tier 3
0xbd3de5b35a31159847d785e33eb5dca12485e3d5,0,0,0,0,Tier 3
0x825ecad6d2e6afd26d8910efe50282a29a64626e,3,23.4,0,2,Tier 3
0x1277e66c77426b36d31499c2b2568853a3d3714d,33,15.8,0.0005,2,Tier 3
0x51cb903993ed2e0757d2284aaccd7aee45795192,3,23.6,0,2,Tier 3
0x01c6cd7061d7631122756fbdcd22d446d6d8ac22,2,23.6,0,2,Tier 3
0x5b6f54bf22e6a2cd04486c6acf00a1664530fd5c,3,23.6,0,2,Tier 3
0x6266323ef24d66fe66903144ac3589f38a48d721,3,23.6,0,2,Tier 3
0xb8dfe7e1f2d0aac776a1a473229c8425c2c3e32a,2,22.2,0,2,Tier 3
0x2cc67347b82f67adc8bcf2306222e46056d0877f,2,23.6,0,2,Tier 3
0xa8bf8856d34dc4552c45920a2f0ac202e1f48bb8,248,122.2,0.1377,4,Tier 3
0xe358c68449bdd9ccd7fcc8a45742a3f576a17644,2,20.6,0,2,Tier 3
0x102e20afd8a86e30f7ff5cc89bec6b49971e3655,2,23.6,0,2,Tier 3
0x00ce692e348a7da7805cbe9cd70fc7685fb80104,135,68.6,0.0161,4,Tier 3
0xfd6216a48a7696f8e6ae1a55c3616abc81ebe806,151,21.2,0.179,4,Tier 3
0x81b126256fec176d8ad5653941f705de0b882fa1,2,23.4,0,2,Tier 3
0x6fef2d0e23e0857b90919896c065d7875b5ca304,199,82.4,3.5891,4,Tier 2
0x3fe355fffefd81570cee56616be0276a52558195,3,23.6,0,2,Tier 3
0x07335eb1f03cd69b91207563035ccbfd34cd4132,3,23.6,0,2,Tier 3
0x47db1ca2b628a74caecbb606bf790ce388bd716c,3,23.6,0,2,Tier 3
0x4a69efb7f68156929da3233157c2f3584edd6c4b,2,23.6,0,2,Tier 3
0x528965c203105143d96f76fdc7cd97582cfc1828,2,23.6,0,2,Tier 3
0x06cf895ac62421545042c21373757d358e4cb142,46,5.2,0.0009,4,Tier 3
0xa7868138ddc3aa4d0ec0026e69e8719b9b96728a,3,23,0,2,Tier 3
0x3ae47b617aff70315cf777df9dcf8672093eef96,2,23.6,0,2,Tier 3
0x02222b1437b69016e3b6db7fad7fa06be631255f,1,17.2,0,1,Tier 3
0x56cb808b3bf0edafec1e58883684d0c47606075f,1,17.2,0,1,Tier 3
0x89246073c94514a5ed91a990a82be5a1213d1d81,2,23.4,0,2,Tier 3
0xd03847c5c61eeea61f2aea40f238908b274fe922,1,14.8,0,1,Tier 3
0x0c76e3136b702f38cd357ea0d30be56eaae8c187,2,13,0,1,Tier 3
0x05f2794aa83f26604d569fd3daf7cefd9ede63f9,2,23.6,0,2,Tier 3
0x626c1f4dc3dde73ffe6a83a20db5276b124308f9,1,17.2,0,1,Tier 3
0x2598ff899669a8bf1a57034525859f2bdac7c16d,1,17.2,0,1,Tier 3
0x8db7532b26a272b62dc8720d0873e7c7dc053e67,89,67.4,0.001,4,Tier 3
0x8a16618cec578609493cd1f7bd6752943a6cd118,1,17,0,1,Tier 3
0xfc99d67b6aea4005844044937ea213159c5d25b3,1,13.6,0,1,Tier 3
0xd2999fc744065cbf7875bbcf565e9a5e57a1d1a6,1,14.6,0,1,Tier 3
0xb384a9d0edcdee2b048d30d98618fae327ece04e,27,6.2,0,2,Tier 3
0x310e6caa267d75f49c9b69d5180ae2d7457d2aec,1,17.2,0,1,Tier 3
0x315d03da510c0686efe59116b54f9226de14654e,1,17.2,0,1,Tier 3
0xb4d043ddf30828ac3a3106779e705c81d48b6010,1,16.6,0,1,Tier 3
0x3a2cb12b66fff1f1e26ebcd864b8afc4acae21a9,24,89.4,0,2,Tier 3
0xd54b0d2998f753cab87360571bcf60a747a9edd7,2,59.6,0,2,Tier 3
0xd20a85d927144621c5b2d6e0d3f2b67bd327e2c0,1,14.6,0,1,Tier 3
0x928cc59af08c3cbbd0e13b8a2c162b7451648d05,38,308.4,0,4,Tier 3
0x013263b1b02e88bf2a18fe3c504db057dad65cb8,136,40.6,0.3611,4,Tier 3
0x9ad2f0c3988e333d44a1f348ca721cdbc84b09ad,2,61.8,0,2,Tier 3
0x5c221feea207bc6e9371e064efac3a1fb2111ebc,3,23.6,0,2,Tier 3
0xf70d74b2979e800c33fdf48085801a936df7a6e4,1,13.6,0,1,Tier 3
0x9e77ab4381d80e48081defb6ab00794f4f1d48ec,1,16.8,0,1,Tier 3
0xc68491cc0c7ee2b9daacd0ad2c62883f5e16f27f,1,15.2,0,1,Tier 3
0x1f40d92139f40c29e89627234ebe9717b396a36b,2,27,0,2,Tier 3
0x68b60e541a7dbab7870add32951d3e9ff9331cdf,3,23,0,2,Tier 3
0x8edb118763934df1cc412470895ba78a8cc88436,1,17,0,1,Tier 3
0xea2b116f86b6f9d27b2bfdaad8407d2d6d74f0f0,1,14,0,1,Tier 3
0xd5291a54d173ee203157b5387d29868e8e2b4988,50,75.4,0.0004,4,Tier 3
0x313c41106468903a791d07c56af06e53d7779ba2,1,17.2,0,1,Tier 3
0x9fb0653c4a1d280078603be63ad036f8bf0b3927,1,16.8,0,1,Tier 3
0xec8abc67cc75339bef2d0b254df2b464a1472b2e,2,58.8,0,2,Tier 3
0x405c128edc731c879507b242b409ddb55bba7bcf,1,17.2,0,1,Tier 3
0x7d16d6caddfd7edcee716cdd1f9977f81ff6b7f2,2,62,0,2,Tier 3
0x90315d91429e886c4a903f8669b97cba3c724ef8,2,62,0,2,Tier 3
0x018a02d8420f7e8f3465668ed55d5199cf021aae,2,23.6,0,2,Tier 3
0x3989526cbc7056dab48c606d4dc06a0f0db6a2ae,2,62.2,0,2,Tier 3
0xec1b8044db5bc2cc5fde4d5c8abd3859603cb7fe,2,58.8,0,2,Tier 3
0xd550b3b27a64cc191bd30123aa6497bdda5669d0,0,0,0,0,Tier 3
0x10c90486d84c1f7be45452b57d446bac55bc798f,2,23.6,0,2,Tier 3
0x398aa923ec54db2a67428aef3da8262abcb121e0,2,23.6,0,2,Tier 3
0x1ecb18756859b10deb5236a49166c22ce239f3c7,7,33,0,2,Tier 3
0x6a7ffb5b37139d043078777a3ed274bbaa69de44,2,16.6,0,1,Tier 3
0x2e748da2cf823bbf161547f512bd158d1a101432,1,17.2,0,1,Tier 3
0x98e129795cb41c672cdd9a5bd13bc0dddae8e5ae,1,16.8,0,1,Tier 3
0xe616ddfac8e0f231c1d67904445bd23fccdbb18c,2,20.4,0,2,Tier 3
0xe37af26559fbdf9acd8e44613f21eeb2f11ad901,316,223.6,0,4,Tier 3
0x54e5db4f2701e2edba91ee216a4f2a4e595c5bdb,16,96.4,0,2,Tier 3
0x901ef098eec4ce26750154026568cdebecf2680a,1,17,0,1,Tier 3
0xbdc9a07b9de81c3833a2cea43078ae8d17eeff8b,1,15.4,0,1,Tier 3
0x25db4d9dd875b5171af96b7d875d306aa37f0c52,1,17.2,0,1,Tier 3
0xe74b03f102a2dfae4bc16aed9819d08e0216538a,1,14,0,1,Tier 3
0xe91b9b9a097b97e09e42fb551f49cdd31463a8bb,1,14,0,1,Tier 3
0xfa2edb986aa1aed55497d8a67f5210611fba7648,1,13.6,0,1,Tier 3
0x697f99d61f191f2b6f3cd7f5332df17ba0fb0ba9,2,16.6,0,1,Tier 3
0xce47a4d8c0782ace9d77822d15f7f109e57a3d4d,268,115.8,1.486,4,Tier 3
0xd7ee8cc17b6d839c6eacbc2ea3f5ee0d5f5d049b,1,14.2,0,1,Tier 3
0xa0dd221867a242f6bc35d5f651be2b638f3efc2b,1,16.8,0,1,Tier 3
0x3d3fa7bdedb3dfa79fe1044cbe6dbf93ec5060d2,2,23.6,0,2,Tier 3
0x5b86de146f39125c2cf40e19afc842540caa0279,3,23.6,0,2,Tier 3
0x1fc801b1fbafae00fef2b21fca498191de50f109,3,23.6,0,2,Tier 3
0x706bc4c57de04c9152375d34e3de4a556cfff22c,2,23.4,0,2,Tier 3
0x7541c56286ce21742acd6d8411d321c6212a7c1f,2,23.4,0,2,Tier 3
0xb1bbb25aa44a70cb6eac26b28d9b88f93253abce,0,0,0,0,Tier 3
0x38eed7d97278fc0c8c7724fcb13e2c930906b0a7,1,17.2,0,1,Tier 3
0x29948c564bd887de0a4cb75c291da77ea77a1b49,2,23.6,0,2,Tier 3
0x0baafae2905af67d31d2c26116ae784f793aae8c,2,23.6,0,2,Tier 3
0xa57e0b57cbf99feefdddcc7d85b0e6334cd85eca,46,75.4,0,4,Tier 3
0x5b3f91b5a6ec32fc342c97bd3f2ce666b952805d,2,23.6,0,2,Tier 3
0x5a0be2e23c0026596ff8657d8f8d1d075abb5613,1,17.2,0,1,Tier 3
0xf1047a15a33d40afb787ad3523f3e0ca59665754,2,20.2,0,2,Tier 3
0xba1288906ece5908bd39b4712edc43c5737e7805,2,22.2,0,2,Tier 3
0x8ceb1070f259737b679036b65bc32ce845d411b6,2,13,0,1,Tier 3
0x94b232221f77c8bf1134bc2ebe17a40faa515872,3,23.4,0,2,Tier 3
0xde953c26b2011a708f608074861c5f3c44396638,3,20.6,0,2,Tier 3
0xea0ae47718b1ca7249fcbf326ba6a9c99d33539b,2,20.4,0,2,Tier 3
0x5b72ed0dcc12c00e5a12a55c2b4fb330f62bf1b9,2,23.6,0,2,Tier 3
0xca4a105aee3b3e1c675350fb4ff54dad2f3f8a5e,2,21.4,0,2,Tier 3
0x7b43031b63eb6690610d56e07bc6458121244b79,2,23.4,0,2,Tier 3
0x559f6de7abb131fc95b67f8c18f58dfdd4d34630,2,23.6,0,2,Tier 3
0x1cf6042a1d6e56ee6dab0e235c1979650b7d5829,1,0.6,0,1,Tier 3
0xf19acb1d0b131bacf118a25428d6a5c716c34a68,2,20.2,0,2,Tier 3
0x480ef42abc23cb46f27f733f783f83192a4952f3,2,23.6,0,2,Tier 3
0x48902c0cb28d922354591cf0e2b52efcad404dd8,0,0,0,0,Tier 3
0x9c82ec69c6ea1ec839704dd774740bd601a0f313,49,97.6,0,4,Tier 3
0x774895c9d6777101248b2687d7484f8e261dbb0b,41,79.2,0.0021,3,Tier 3
0xe1cf7fb3a543b63b70e2ae28e05ac5d735570271,1,14.2,0,1,Tier 3
0xfd542df3dfe135783e5ae429ffcef4c51929c950,2,13,0,1,Tier 3
0x0b22d2f86a9378bbe843df34b8728973932d95ff,11,334.8,0.0001,3,Tier 3
0x2fdee5ea69ddd85c24cbbd5a9355cce1029e1caa,378,407.2,0.032,4,Tier 3
0xe7a4501ce015ece782ab98dd6ed38ed1581b308a,16,96.4,0,2,Tier 3
0xafef2094487d4bea2a52bc3b5e81ce3143649c18,7,33,0,2,Tier 3
0xbeede5f54763ba66cd750c94029961fb69117fc4,67,76.2,0.0019,4,Tier 3
0x065adc935cfcba8d6fd6078711968e60180fec60,141,189.6,0.1529,4,Tier 3
0xca76641838cbabf5db447b8cbd9f0045166fd987,19,52.4,0.001,2,Tier 3
0x7391d8c5377d0cdd637ca7f96f19bf8e907adb10,0,0,0,0,Tier 3
0xcb828183563b7306aab9b765e678d28810d42e99,2,13,0.0001,1,Tier 3
0x4caef9274da5f2ff6134d3de51ceedc9b7edae08,39,128,0.0002,4,Tier 3
0xd871c56d18816b66dac6e94ff37c1ffd12d76518,162,10.2,0,3,Tier 3
0xbb641a8279cedcdae783925059b5fcf89c6dbd5b,2,14,0,2,Tier 3
0x13f828b92253709339ceda076089f7c04399b429,1,9,0.0001,1,Tier 3
0x04865515cb10ef85e26c012abf7c1109834c1ed4,13,14.4,0.0002,2,Tier 3
0x90c896a10fe7844b16bd5c6da3c6149b5e0c6f1b,40,120.8,0.0059,4,Tier 3
0x433ce50b862e5d269869351e42acdd62ef479780,2,13,0,1,Tier 3
0xfa11945108c1b11ebb9f3ca64522e8ad00be67ff,0,0,0,0,Tier 3
0xbbeff0d131b53c7d03078ad1c0e4ba3675c86ce6,14,67.4,0,2,Tier 3
0xa98aa31877dae3592dec09a8643cce52dfebd8a6,2,19.4,0,1,Tier 3
0xe1d1a1114e2b7f3474541fdedb70c31d3e978cc8,34,120.4,0,4,Tier 3
0xbe885c208af08c37259436ee4520cefe8bdeef23,309,322.6,0.4685,4,Tier 3
0xdcdec2a134ae7db373ac7ecdc3c35743c2801147,2,13,0,1,Tier 3
0x8d20d4b4659f10f542b99e9dad25a9d526c0ffa4,41,319.6,0,4,Tier 3
0x49d4b80791be05071277baa2f79a5fec3b90f3c2,312,88.8,0,4,Tier 3
0x6510dbc84b0adf20b6e6562841988668aa6d22be,10,355.4,0,4,Tier 3
0x8ab0824ac1af9f9d7580fbbc467d99a3d993d6c2,90,103.4,0.0282,4,Tier 3
0x2db712225b548889d2f015f5aa5ca81f96b81e3f,36,203.8,0.0001,4,Tier 3
0x08d47b851ddc18458bac032e383b6a2f6243ac3c,28,18.8,0.0005,2,Tier 3
0x4dbd98175bebf3120e2a54b3196d543e3e83cfe2,2,13,0,1,Tier 3
0xf9d6624d628a1cdb36a8abee9db197526a1bbceb,2,10,0,1,Tier 3
0xd66f86a09a741a96fcb266f3aea665d8423104a7,0,0,0,0,Tier 3
0xc8e05c0b191b0f47bebc649d8cf2d0fc0591415d,8,75.4,0,3,Tier 3
0x0f8a070fe2541538cf21796ae5e3f6f25a89bace,288,346.8,8.9333,4,Tier 2
0xb91ae593a223b9e7e6fcd93018901b6cdeff66d9,3,45.4,0,2,Tier 3
0x1b10e7d7fa4753b92b5c691983820f1c2d0fc124,28,164.2,0,4,Tier 3
0x51d41f9c5c310eb72f7e0c40ef01cf54b5c2ff2d,7,25,0,3,Tier 3
0xa0528fda50b06b7d07a83f64f730c44488a32b12,7,33,0,2,Tier 3
0x7ddfb3488b786c248eb6aa66ae5633ad00fea517,284,66.6,0.2656,4,Tier 3
0xf5548523a6acfa98a684bc6f8e0cffc72d6839a3,23,80.4,0,2,Tier 3
0x2f6741d5e2f41e7862d1f4db79f78929b4fcc29c,2,14,0,2,Tier 3
0x2d70387f0655248c0ff0b336656c498577622a21,1,18.6,0,1,Tier 3
0x30e3a584389b784b7fbbf7f9c3ab681a985f790e,32,205.8,0,4,Tier 3
0x7842ea2ebd9d46f86c1fc64fd0aa6b1394dae585,19,256.4,0.0396,3,Tier 3
0xd55403f38c876dd83a363c0737bbcaec684c1fec,7,33,0,2,Tier 3
0xcd962f3dbb52393bc6dc68e76e0462e80392bddf,231,255.4,1.4562,4,Tier 3
0x1639a3caf2d6e71b90a2290e90c2caedd95af87b,41,285.2,0.0002,4,Tier 3
0xafa199dbc83741760b03b63746040ae8c232400b,4,7.6,0.2448,2,Tier 3
0xb60cfde07464adbf65325e95fff8a78755607020,29,54,0.001,2,Tier 3
0xc6c7ccd1c758ad1ca6f8bf88e2e11a1dd3ecd7cd,22,20.2,3.4736,4,Tier 3
0xcf747dbd23c1749f421519c2a168f60dd00597b6,7,33,0,2,Tier 3
0xb381af1efaddf2e58e0eab10cb0b11ca6961748d,260,99.8,0.0001,4,Tier 3
0xdbe31073a1352fc05949fe608218bba31324222f,0,0,0,0,Tier 3
0x85cfce4d19d83f68879ee177be9206216f97233d,10,137.2,0,2,Tier 3
0x4b02acc1d1f2e14985bc0d8713200ac4f7218022,2,13,0,1,Tier 3
0xa33cd3116439e8fa2079e4c8d686dc1633c527d3,18,79.4,0,2,Tier 3
0x94194598b8da2e88c291a74365ac1bf060f5cc24,2,13,0,1,Tier 3
0xdacb40c10c7dfec922ad6473ce74790d43273083,235,94,0.1725,4,Tier 3
0x1a169895cabfa69d3822482999a8c0426c2c88ea,15,52.4,0.001,2,Tier 3
0x5b61f0c4fafb72d972d11e6afb9f68a7541a2e32,49,335,0,4,Tier 3
0xb6ce256e2587a63976e6cab887251244d794941e,0,0,0,0,Tier 3
0xc00035f9b182a710e59b1a4466fc637c1d411e45,2,13,0,1,Tier 3
0xc5bf26bde96b38c6b5d5fb3dc73c010de6a5c7aa,2,14,0,2,Tier 3
0x5a03b37a2363c01bdf1ad521879ef3d205697611,51,195.6,0.0003,4,Tier 3
0xd59fb9fcd737a8f5e5fa79db43305c751ceb7707,17,105,0,2,Tier 3
0x8857f482b6b3e6e5f73dc2f1d00b7e874a956d2b,177,180,0.042,4,Tier 3
0xec05f89251245c032e5472e7fe2863ed42cad7c0,0,0,0,0,Tier 3
0xf9651d1cd13fb469677b51a74dfe0e91a8f5b15d,38,264.6,0.0039,4,Tier 3
0xee639008593bccba6623da249dfd4c06702f4711,10,12,0.0003,3,Tier 3
0xb6c12b0165495ae4ae2e9f710129ecd1905c40a9,2,13,0,1,Tier 3
0x27cc84655e001994b5ec91aac5660bc59cca3a9d,27,14.4,0.0005,2,Tier 3
0x000002e0150130740d1b34a4a7fd34df93384167,8,111.2,0.0034,3,Tier 3
0x53c2af9b9d869dbfb825b09234e68812b5b50445,9,0.6,0.0003,1,Tier 3
0xaed2c74e4b1c265a9599486f6299100c9893d904,2,13,0,1,Tier 3
0x8138f0011116a2516cde782fc86a0cf56117caf9,18,159.6,0,3,Tier 3
0x1aa6569f020984c219843436c62ec91605f75ecf,3,10,0,1,Tier 3
0xa2ff04f5b38f7b36cf310d7c8079eb1e458129fe,2,13,0,1,Tier 3
0x620d810f92a311cfdc934ffcae4e122db9ca39a5,0,0,0,0,Tier 3
0xc68d3724c65a7ecfde28d31ea370e4127ff5adb1,102,72,0,4,Tier 3
0xd9502b2ee03b90f77446ea18e6aea5f895d8194c,16,54,0.001,2,Tier 3
0xe82b0fd04cea4826de2471738c45a1facfbdab9f,4,26.2,0.1383,2,Tier 3
0xfa8cbcb860a5a4f19682d0f785171af7115f800e,1,6,0,1,Tier 3
0x6cc9a9cfc27c0a42fabcdea99f9d20049091cf62,2,13,0,1,Tier 3
0xe8115e8f2fa2300386136dc273d745ca952d0455,3,0.2,0.001,1,Tier 3
0x10dbd9bfffe845045b578b78ee3f94148169ac4c,112,34.8,0.0146,4,Tier 3
0xd826053ea96e7102331b768711cb6516d0333075,58,7.6,0,2,Tier 3
0xa7d4db1d677c32663c8e7f1bb6d1ab42be871b37,0,0,0,0,Tier 3
0x4e855b2b96cf5064ab25f796d80135ff291de3aa,60,107.8,0.1245,4,Tier 3
0x20aa66432288640e2e3282e1c09ea802d7aba5c7,0,0,0,0,Tier 3
0x3fe324eb050eef5ced1319305f138eec6b41bda7,200,231.2,0,4,Tier 3
0xd1d6c9b3e4bb7f4c428c6f9b6c5946a6eec9d976,2,13,0,1,Tier 3
0x81bbf94120919a459523b2019deceeb822d1d9ac,16,54,0.001,2,Tier 3
0x222b6769fd41dc246a8ca8ff885a18c18402399e,265,249.6,0.9779,4,Tier 3
0x792e7aa2324993453267a8654323a03d981f9dcc,3,14,0,2,Tier 3
0xffb6f074d84ea4ec1fe0e3099387f7d7a8a7d638,2,13,0,1,Tier 3
0xedebac826ab259b3de18ddb4f6a19cda9f3285b5,7,146.8,0,2,Tier 3
0x5f26eef2bc9f044fe7101cad87fb4b3398284c75,0,0,0,0,Tier 3
0xb9e894c66e510db2babfbb2957986ea392ae82e3,1,0.6,0,1,Tier 3
0xd462be27cc671f8ff0b441871ef1c7b59f395af1,0,0,0,0,Tier 3
0x6ed3cd97f6524a1f414d1de6af18c9c5f742ef74,2,13,0,1,Tier 3
0x805080bd759dc8fddfc61dfad74b02ce58c04064,82,135,0.4599,4,Tier 3
0x51e0c274347f6f06b946521411ccde3cd4ccace3,11,67.4,0,2,Tier 3
0xbdd05281170de415854924bee869c78e9b7b8fa7,2,13,0,1,Tier 3
0xa5c55263cc8d1ee409de2d4396de4c52f0c21707,34,342.2,0,4,Tier 3
0xd440b65b29ee85c44049b01c2287157845630da1,35,0.6,0.0044,2,Tier 3
0x5d421f757be040270fe6a6208900feb67feb3a3e,0,0,0,0,Tier 3
0xe2be360d94f39cf02b848e86ffa4d7e81aa3e95a,8,35.6,0.001,2,Tier 3
0xcf063b5e6f687fc9be7c293961e570ba800f8b7f,2,13,0,1,Tier 3
0x387a1286efdfbd04cfc773423ad0c7ffbd2076a0,2,13,0,1,Tier 3
0x393a0e87f3e07dd124ef58c796c30a0bcd4acc50,152,216.4,0.0743,4,Tier 3
0x5cfb3fc343713e3ba6baa5246dbe863f41aa9c0b,42,29.2,0.0001,3,Tier 3
0x95327d39d24c0310f93fbc6dca8ed3c3c9499e18,0,0,0,0,Tier 3
0xf366fc12aaddd4d4f4fdea4f32b7393878175b37,24,17.8,0.0025,3,Tier 3
0x3ffb64023f6ab4f1cb9a0ebada8f4d71bd6fc795,2,13,0,1,Tier 3
0x53688525d6de8c26c4c2d4493c5923a906d63215,47,208.6,0.1449,4,Tier 3
0x54962f41e649bb9b152fe2bf29f798b1c51f9867,206,48.8,2.9775,4,Tier 2
0x741deb06e541e51e709c4a7a91c3751d259ace85,326,349.2,0.014,4,Tier 3
0x9093856d9750d7a95abb0304245e6b5d5d725849,2,13,0,1,Tier 3
0x1a452337a9ba55fa22f299d7991691aed5548572,235,155.8,2.0665,4,Tier 2
0x8da2cfd0ec6504239c5c6c25012434a5e8cb687d,16,48.8,0.0002,3,Tier 3
0x564048e92dbd8881defa352a7584efdc18fea806,3,30.8,0,2,Tier 3
0x373f655548500e2f57916e6356d1b9565b54c60a,370,413.2,1.2172,4,Tier 3
0xd7e3fe33948f0dabf21c64f9741c580fd3e28c7c,86,114.2,0,4,Tier 3
0x861873788fa17c414140b61e6188f852d73f62e1,0,0,0,0,Tier 3
0xf3d1839a3fe7a89d8b8aa69701560a0177c9d3d9,2,13,0,1,Tier 3
0x599377970baa1c4bc7dea45a14f440ebec80ea1a,9,18,0.0005,3,Tier 3
0x52efb70c691e5f369db50d520853c48f24206d23,114,45.6,0.0001,4,Tier 3
0x59ad5252bbadafd5c68af3ac8f26220fb158e59e,2,13,0,1,Tier 3
0x13f75ba8457d379c0333e6eaf9e116a3e9f2b050,170,238.8,0.0796,4,Tier 3
0xebf047bac8aa44cc83f14b2573553e614ffbac8d,2,13,0,1,Tier 3
0x58a22a886cd787e281df6d6c3bffb6d993be3e78,162,129.6,0.0232,4,Tier 3
0xb654ba20b21f2cc50f0e4aee245757867341fe67,2,13,0,1,Tier 3
0xef17995835ec97bf15b4f0cd48dbc7d030196b35,37,43.2,0.0005,4,Tier 3
0x11f1ee5e1f2be8c935c3373f5303176590c521a7,2,13,0,1,Tier 3
0x4a7b18f4d9dcab231314fb1ba43bccc1bd4bb368,345,287.8,20.9943,4,Tier 1
0xab300f4e850b5070675eb49f673db32aa68107cb,1,17.8,0,1,Tier 3
0x9344494cb474931f441afb4cd8a4b539b18d55dd,2,13,0,1,Tier 3
0x27915d49f89be088dfc8c5f06fd1bf86a56f3e20,23,20.2,0.1311,3,Tier 3
0xc36525042d692a833db8cc7ff456da396e9499a5,2,13,0,1,Tier 3
0x8a6a314489e0d828a97bb93149f860003a32aa1e,166,15.4,0.0003,4,Tier 3
0x1b99765a3de59cdb0f2af9b90d03276d0459814d,190,57.8,1.9947,4,Tier 3
0x468d4262b151b3b41da85583a4e54d602034c0b9,63,114,0,3,Tier 3
0x41139d8ef03eaa66514968ad5c2b50fc0fd50345,2,13,0,1,Tier 3
0xd5ecd6327ef50d7ceacfb909c911648f963733c1,50,17.6,0.5241,4,Tier 3
0xb401f6894bd40be2e222901b79275675d4bdcc31,6,80,0.0002,3,Tier 3
0x3adbc52233ec00c2a96359e6d6298c72efad59ba,326,165.6,0.0018,4,Tier 3
0xab164ddd22e539013712e1e53cc4b33fb1c5c68f,1,13,0,1,Tier 3
0x00594ac1b97846ed1a70e9eb8f108c8dd5c93d94,35,36,0.0002,3,Tier 3
0x4908e6e47601227c10721f8967f015a6358eca5c,286,61,0.3218,4,Tier 3
0x2f61406413fd007f05d9eb9b6c5061cc36c97680,5,77.2,0,2,Tier 3
0xd604ea57aa71f5b347ddf2f8e06663c2bcf85dde,214,25,0.0029,3,Tier 3
0xfadead0ef5f6a96aaa271a94cfb6105d11c2a3f5,2,13,0,1,Tier 3
0x3d5b57d359499198dce1c6d5539537d6eaec00ad,141,50.2,0.0008,4,Tier 3
0x3213a25e191323dbffffbccb8935c03c1ab97319,2,13,0,1,Tier 3
0x2af8df6d731e3b7b7c3270526a80fb0da06b080f,1,47,0,1,Tier 3
0x8d2871bab7e1f0237d885d037e3f44313e7d91f6,2,13,0,1,Tier 3
0x78093f79bc5ae22712c5fabd85c32cca109c18f5,235,218.8,0,4,Tier 3
0x5d8649dd148283bf794e02b51f7de0d8e583a0b6,0,0,0,0,Tier 3
0xf708c262cc3e1f98609af80083ce750e24003a67,2,13,0,1,Tier 3
0xbb71942d8f97f363a26c5a596300038bfa4a2021,24,114.6,0,3,Tier 3
0x7c6915ddda124f2168a3b46b3436d8bdcdd746e3,2,13,0,1,Tier 3
0xc09a0facc59b5ca0bc3a8ece06df709efedb777f,136,83.2,0.0361,4,Tier 3
0x8d32f89ec92a6d8fea8b00e4a92622bd44b86243,115,252.2,0.132,4,Tier 3
0x7ad8d6e68f4ec2c9b2979b0c4fb11180ff172184,2,13,0,1,Tier 3
0xe003ffb86c20806df52df9ee93961e4ba08940e9,10,66.8,0,2,Tier 3
0xa73c7767012c7269142b2ee5af8e37ae4b32fb4b,84,152,0.0002,4,Tier 3
0xe4b85b2a47e79a6f9b4d70b6b0d616fc81d61c39,35,32.4,0.0003,3,Tier 3
0x159b3ec820b23d16ddd2751908a1e20503731de4,200,174.6,0.0001,4,Tier 3
0xa201c40dc0a649f534fde3eec5a833c1f5d93df1,2,13,0,1,Tier 3
0x3a023e7085712961f566788204a5da7917e1910a,2,13,0,1,Tier 3
0x6f3f272ba00091efae3ef0d1c6ed0ac3e8f31d8d,98,41.8,0.0428,4,Tier 3
0x69cc7834422789d9a5d65f978cc7f3e50f0c5d25,30,194.2,0,4,Tier 3
0x920f70753cd726a55f79172b68f95ecfee4af1df,118,77.8,1.9431,4,Tier 3
